totalWeight,sum_lep_charge,lead_lep_pt,sublead_lep_pt,mll,ETmiss,dRll,dphi_pTll_ETmiss,fractional_pT_difference,ETmiss_over_HT,N_bjets
0.10528235971996312,0,74.3095859375,24.99719921875,77.25406108222965,107.6318984375,1.6315005243630425,2.5297703742980957,0.0825007826711135,0.52216864,0
0.044658581484320704,0,42.211265625,39.014140625,63.455503284287865,110.5990546875,1.7781893420604482,2.0520377159118652,0.09982378766927688,0.51974607,0
0.06177532408870505,0,41.2470546875,36.66869140625,61.2329998294564,96.659,1.8067856554450772,2.458205461502075,0.21672369927892818,0.69253856,1
0.0995840658016649,0,52.3978828125,34.778046875,71.07561871592917,147.588234375,1.5161790310667562,2.175503730773926,0.10546237549424844,0.8199347,1
0.10953763706888116,0,65.8853671875,44.97873046875,93.83900819988156,89.863703125,1.8957469203492436,3.0111377239227295,0.23973892375876557,0.5289766,1
0.10630880738613607,0,60.94458984375,25.9962109375,66.2135615580955,111.339953125,1.6789917857126233,2.5063071250915527,0.15136824952384328,0.9478908,1
0.13457927758623836,0,40.15331640625,37.11553515625,71.27243113420361,85.63803125,1.6621587585643651,3.127779006958008,0.04417660097902766,0.6920924,0
0.022444229764311388,0,72.509578125,32.6690390625,77.67940925705845,94.63528125,1.8364580469972374,3.096020460128784,0.00047440658097053337,0.7370865,1
0.10496451393710826,0,44.3223203125,26.092474609375,63.02739291637892,137.657875,1.6837526886842544,2.5450165271759033,0.16749660699294305,0.54360354,0
0.06010023002983686,0,63.2599921875,40.5844921875,77.51768893938878,145.17359375,1.676869182227828,2.033182144165039,0.2231670652931564,0.8805703,1
0.11263699949533303,0,61.67340625,24.7554296875,85.91035764276334,115.9883984375,1.9842200181888099,2.8097236156463623,0.115431079325292,0.5235143,1
0.11113319400291742,0,56.432890625,32.64884765625,70.04432723309398,99.5977890625,1.6793600910442223,2.606773853302002,0.0334012357797761,0.6999043,1
0.1055034181765191,0,45.29386328125,34.08042578125,85.6953515452892,82.4017890625,1.963753447751304,2.501387119293213,0.10602340753515979,0.6169985,0
0.048245928172747844,0,68.9028046875,55.07497265625,91.24686369495473,141.39278125,1.6638170340181915,2.0235302448272705,0.01524424409647083,0.5126752,1
