totalWeight,sum_lep_charge,lead_lep_pt,sublead_lep_pt,mll,ETmiss,dRll,dphi_pTll_ETmiss,fractional_pT_difference,ETmiss_over_HT,N_bjets
-0.0056180929071907,0,120.0922890625,32.598384765625,91.32352227692064,123.409515625,1.457641616993282,2.839547872543335,0.011780504495895279,0.61026496,0
0.012215183964094793,0,83.036421875,46.11055859375,119.50721585680748,130.43534375,1.7527083782724018,3.1145009994506836,0.05357776094096852,1.0099759,0
0.004976241956086481,0,79.3275703125,50.50553515625,93.19816377759439,139.187078125,1.3666763290761694,2.6121785640716553,0.0856076749901598,0.9165675,0
0.004880851832614343,0,88.9928984375,37.77743359375,98.07872591363117,110.9369375,1.6939501755070911,2.777510643005371,0.16708948171657467,0.7255648,0
0.0009837188848345574,0,137.498796875,35.63325390625,90.52111606337964,163.8925625,1.388624568289387,2.948225736618042,0.04106317096657424,0.5225793,0
0.0011304159461397532,0,65.042703125,43.96223828125,91.31511788270498,91.178828125,1.9072489370603747,2.616870641708374,0.041273689862509594,0.68971634,0
0.009205906098950426,0,145.35290625,47.26660546875,90.9272464543156,208.90646875,1.0597241430062705,2.8522744178771973,0.003435783461817757,0.8602644,0
0.0006020876072503428,0,104.2248671875,40.558890625,85.53253725257017,126.3938515625,1.2548103189494593,2.899818181991577,0.13000526409515703,0.7432185,0
0.0010678918392892426,0,53.2185625,45.45139453125,92.23198426445963,120.225484375,1.7794293023401033,2.9455485343933105,0.0041770751141914,0.6350165,0
0.0008057557364344603,0,101.601703125,23.754951171875,85.82721026673735,138.8614375,1.5843906063092543,2.6693668365478516,0.0749077649684848,0.54434335,0
0.009455535775252287,0,90.8213359375,34.63657421875,89.59733576295231,117.071984375,1.5375667343431865,3.1383488178253174,0.005596612552021291,0.9331575,0
0.005163297820291204,0,108.912671875,44.5155234375,83.99567942988551,161.307078125,1.2746972259092595,3.1119675636291504,0.04520264676421786,0.89808524,0
0.009743804726041687,0,185.160234375,55.54694921875,84.31894764643876,256.7791875,0.8136781689910303,2.973325490951538,0.107602752143991,0.80037075,1
0.004846333858319964,0,77.9953359375,44.31225,92.18678180651388,103.69784375,1.7486390257316247,2.224766731262207,0.07055025918968963,0.51805675,0
0.013663258814799113,0,80.6581484375,35.69737109375,90.48350397656516,110.9976328125,1.5470521655706129,3.087913990020752,0.030646966866741173,0.9539525,0
0.0019669314446125897,0,95.35021875,35.7001875,86.89440902492915,90.5758125,1.654941406097229,2.8741414546966553,0.018682720906868035,0.5655983,0
0.0012199081089792805,0,127.4366015625,36.02683203125,92.83067361150583,141.597515625,1.4941806173777659,3.068561315536499,0.040511460932142425,0.8662336,0
0.010302448383191467,0,94.46175,43.80041796875,90.77440231899342,115.759828125,1.4315197669900666,3.1221370697021484,0.04151714616472909,0.83724874,0
0.0013950703213212756,0,55.61446875,52.113203125,91.94041319284487,135.07446875,1.690273945921708,2.8724308013916016,0.10386317002490833,0.5223335,0
0.013983680422993623,0,115.41915625,34.52344921875,90.98359772186679,107.557828125,1.4165093087405962,2.6896228790283203,0.22912035668321268,0.71732664,0
-0.005111499512812435,0,155.38128125,51.6204375,93.02580546482791,189.1854375,1.068573969941245,3.121123790740967,0.003854342225886976,0.9139317,0
0.00078601274251884,0,91.26390625,72.6844765625,84.36904558746811,117.2834296875,1.0803823525700205,3.010293483734131,0.023517640560684186,0.52030987,0
0.0010570390523293885,0,76.5819140625,22.783869140625,76.74676227781895,278.538125,1.9657123517423918,2.9778404235839844,0.00963510190138387,0.5017356,0
0.0005002044251189703,0,137.332421875,95.220484375,96.8280041414735,179.68975,0.8642676174161841,2.9713287353515625,0.010198810930198749,0.60057473,0
0.001032251909038066,0,107.69071875,26.81913671875,88.91822180600425,124.53190625,1.8281612380261778,2.6944751739501953,0.15586490909377285,0.92581993,0
0.009609642047596699,0,112.243890625,74.1455859375,92.60147540055891,132.0044375,1.016241061448841,3.1302127838134766,0.015672671775602772,0.56941646,0
0.0012326372511832233,0,126.1578984375,64.0128125,108.02993597134214,227.438140625,1.2305129503809003,2.6540536880493164,0.0610990383671603,0.6418922,0
0.0011775385258796696,0,118.885625,34.91559765625,89.39281590714978,184.025796875,1.4692429563807725,3.085723876953125,0.002232677872170215,0.8583437,0
0.0033248448233041197,0,189.871703125,87.3770703125,90.1646236406361,250.24128125,0.6876189482455345,3.1005911827087402,0.004802436078662743,0.81362206,0
0.004312049851026625,0,76.57653125,47.75628125,91.97204124380808,112.0098984375,1.4661842397914644,3.1205830574035645,0.025605629630285162,0.90088767,0
0.0005743250952452955,0,101.1868203125,29.65614453125,90.76406360270013,172.991453125,1.9139457827145288,2.912733316421509,0.2563181096208678,0.68007314,0
0.010003129440999544,0,85.064921875,72.041265625,91.77751598278951,146.44409375,1.2457251418258533,2.882218599319458,0.1617963058262087,0.8002344,0
0.00940281553946333,0,131.52796875,43.5846796875,79.72974480802175,135.388609375,1.073136318333924,3.0911500453948975,0.04570429749632156,0.6457171,0
0.006108318347029184,0,121.2667421875,90.324296875,96.37328770075591,174.4851875,0.8971188380515541,3.028611421585083,0.07987383271121438,0.5546274,0
0.0005345392232905443,0,274.6465,226.928796875,93.03558732779874,501.10290625,0.37482801548302974,2.9373459815979004,0.026325577710168392,0.80358744,0
0.009887564644766653,0,97.57525,44.4678046875,84.30413777631055,105.237765625,1.3866111081559302,3.011814832687378,0.04266170765959072,0.54468817,1
0.012488028223346909,0,103.912828125,57.185125,77.06444349837068,136.034140625,0.9761547017760525,2.960935354232788,0.03493899062027451,0.69670814,0
0.0009708644977000659,0,122.357,36.0417421875,93.02854846388874,174.189078125,1.3141392771056017,3.0608954429626465,0.05611439890891789,0.84670424,0
0.0027450485844063774,0,82.4577265625,34.39954296875,92.64175360348823,151.673703125,1.6733954051654982,2.4521188735961914,0.010618493556864325,0.6444597,0
-0.009482267041405281,0,65.95925,26.9852578125,88.09878254719025,113.934859375,1.8633996354172142,2.98410701751709,0.12678309258296072,0.85941833,0
0.001007281638352414,0,144.843875,70.723359375,91.4999188496451,174.91896875,0.92828029690548,2.8176777362823486,0.013139098770029622,0.6343226,0
0.0006318244516904824,0,473.934125,69.6830234375,90.53668743117721,527.4581875,0.4961910481265491,2.8917267322540283,0.0472847175441423,0.59033835,0
0.006121266413931776,0,94.1871875,24.19584765625,86.68905741748391,85.159328125,1.845737381231378,2.8628451824188232,0.15899775526033527,0.71935415,0
0.009790736888395863,0,100.0440703125,69.464515625,94.56498223514458,135.07178125,1.171104060229157,2.910823106765747,0.015717905529242838,0.66362745,0
0.005583809442063781,0,67.42878125,38.3012421875,87.08412299734294,105.3932578125,1.621547407065599,3.124962568283081,0.07831588074680362,0.99681485,0
0.0005483509687502895,0,330.89740625,34.969578125,77.99660189367808,397.79915625,0.7418763350675175,2.848623514175415,0.06081925838610952,0.7383744,0
0.0006579960433738051,0,81.47015625,39.20257421875,89.0798939451161,175.579328125,1.5861392092964819,2.592679262161255,0.12908950855998935,0.6369715,1
0.0023833304814103455,0,95.5171015625,33.76014453125,90.32653029055206,131.368703125,1.7666804673253726,2.723707675933838,0.08394105704532907,0.68668425,0
0.0007024106829560764,0,144.2230625,98.4191015625,65.12107145806334,184.087703125,0.5534065766899884,3.0676257610321045,0.027327498407986962,0.5888212,0
0.0011201236914640694,0,129.2180859375,44.3846875,90.97744374290312,174.15603125,1.2274926309802954,3.08213210105896,0.0005104864044937858,0.5828961,1
0.0063063090267671765,0,116.23771875,87.788625,86.26417026102257,182.4386875,0.8727224041929093,2.9540486335754395,0.07081471953540565,0.7496702,0
0.009934289535112537,0,111.617328125,29.51010546875,87.10546753609151,102.844828125,1.5561981560114277,3.0265655517578125,0.011375861339096212,0.62343866,0
0.0006212199215804708,0,81.938453125,43.01480859375,95.4530444998106,232.500609375,1.8535118941485267,2.5866057872772217,0.07631932089491082,0.7837786,0
0.010053153718722061,0,76.03440625,52.00229296875,90.92490223374085,104.050890625,1.364151157202152,3.0385897159576416,0.021729743938355705,0.682561,0
0.009991362800474028,0,79.871171875,53.806234375,104.69874469676357,82.049421875,1.8326518747646008,3.004368305206299,0.0335722200693169,0.61378676,0
0.001253893631413811,0,127.1118046875,78.3457265625,90.75233895154827,211.113640625,0.9138951755829929,2.667970657348633,0.1222554855059604,0.5621921,0
0.007416984281279605,0,103.54684375,60.35166015625,99.10216640265432,128.51746875,1.3411301377587788,2.924076557159424,0.03282826991817186,0.7841284,0
0.0013823970825444917,0,127.9656328125,52.82067578125,90.3454908008291,152.73740625,1.1209987182389305,2.3302626609802246,0.2663260465052225,0.59800965,0
0.0009652122130037508,0,58.02584765625,34.70414453125,92.11177537581833,84.1653125,1.8274332005425422,3.125450849533081,0.20251583127620157,0.5261387,0
